 359	0x000d538f	FsRtlIncrementCcFastReadResourceMiss
 360	0x00214f63	FsRtlIncrementCcFastReadWait
 361	0x0016de49	FsRtlInitExtraCreateParameterLookasideList
 362	0x0002fbea	FsRtlInitializeBaseMcb
 363	0x000b4603	FsRtlInitializeBaseMcbEx
 364	0x002b1e01	FsRtlInitializeExtraCreateParameter
 365	0x002b1d8f	FsRtlInitializeExtraCreateParameterList
 366	0x00028472	FsRtlInitializeFileLock
 367	0x00024db1	FsRtlInitializeLargeMcb
 368	0x002b2f67	FsRtlInitializeMcb
 369	0x0027e87e	FsRtlInitializeOplock
 370	0x0017e9e4	FsRtlInitializeTunnelCache
 371	0x0026ed7f	FsRtlInsertExtraCreateParameter
 372	0x000d76f2	FsRtlInsertPerFileContext
 373	0x000aaf2f	FsRtlInsertPerFileObjectContext
 374	0x000c3bad	FsRtlInsertPerStreamContext
 375	0x002b35cf	FsRtlIsDbcsInExpression
 376	0x002b1f1d	FsRtlIsEcpAcknowledged
 377	0x0026f0a2	FsRtlIsEcpFromUserMode
 378	0x001f4007	FsRtlIsFatDbcsLegal
 379	0x002b3363	FsRtlIsHpfsDbcsLegal
 380	0x000ac858	FsRtlIsNameInExpression
 381	0x00010263	FsRtlIsNtstatusExpected
 382	0x0009a72b	FsRtlIsPagingFile
 383	0x000c8467	FsRtlIsTotalDeviceFailure
 384	0x00049ed4	FsRtlLegalAnsiCharacterArray
 385	0x002b1f4b	FsRtlLogCcFlushError
 386	0x000998b7	FsRtlLookupBaseMcbEntry
 387	0x000d5717	FsRtlLookupLargeMcbEntry
 388	0x000b5e48	FsRtlLookupLastBaseMcbEntry
 389	0x000d58c7	FsRtlLookupLastBaseMcbEntryAndIndex
 390	0x000d57fb	FsRtlLookupLastLargeMcbEntry
 391	0x000d5954	FsRtlLookupLastLargeMcbEntryAndIndex
 392	0x000d54ae	FsRtlLookupLastMcbEntry
 393	0x000d543f	FsRtlLookupMcbEntry
 394	0x000d77fb	FsRtlLookupPerFileContext
 395	0x000920b0	FsRtlLookupPerFileObjectContext
 396	0x0008d8a7	FsRtlLookupPerStreamContextInternal
 397	0x002b2a45	FsRtlMdlRead
 398	0x000d5327	FsRtlMdlReadComplete
 399	0x00026a6b	FsRtlMdlReadCompleteDev
 400	0x002b283a	FsRtlMdlReadDev
 401	0x002b2eeb	FsRtlMdlWriteComplete
 402	0x001f41fe	FsRtlMdlWriteCompleteDev
 403	0x002b306f	FsRtlMupGetProviderIdFromName
 404	0x002b3048	FsRtlMupGetProviderInfoFromFileObject
 405	0x000d6053	FsRtlNormalizeNtstatus
 406	0x002b3aa2	FsRtlNotifyChangeDirectory
 407	0x00207156	FsRtlNotifyCleanup
 408	0x002b3baf	FsRtlNotifyCleanupAll
 409	0x001f7af1	FsRtlNotifyFilterChangeDirectory
 410	0x0024481d	FsRtlNotifyFilterReportChange
 411	0x002b3ad7	FsRtlNotifyFullChangeDirectory
 412	0x002b3b4f	FsRtlNotifyFullReportChange
 413	0x00202181	FsRtlNotifyInitializeSync
 414	0x002b3b16	FsRtlNotifyReportChange
 415	0x002026a8	FsRtlNotifyUninitializeSync
 416	0x0018d7f6	FsRtlNotifyVolumeEvent
 417	0x0019b4f6	FsRtlNotifyVolumeEventEx
 418	0x00037c4e	FsRtlNumberOfRunsInBaseMcb
 419	0x000d5a27	FsRtlNumberOfRunsInLargeMcb
 420	0x000d54f1	FsRtlNumberOfRunsInMcb
 421	0x001dd538	FsRtlOplockBreakH
 422	0x000d6154	FsRtlOplockBreakToNone
 423	0x000d61a5	FsRtlOplockBreakToNoneEx
 424	0x001e5ebb	FsRtlOplockFsctrl
 425	0x0020086f	FsRtlOplockFsctrlEx
 426	0x002661e4	FsRtlOplockIsFastIoPossible
 427	0x001f3723	FsRtlOplockIsSharedRequest
 428	0x00010cd2	FsRtlOplockKeysEqual
 429	0x000d7bf7	FsRtlPostPagingFileStackOverflow
 430	0x000d7bd4	FsRtlPostStackOverflow
 431	0x002b2e9f	FsRtlPrepareMdlWrite
 432	0x002b2a93	FsRtlPrepareMdlWriteDev
 433	0x0002a0c3	FsRtlPrivateLock
 434	0x00028ab0	FsRtlProcessFileLock
 435	0x000d76ce	FsRtlQueryMaximumVirtualDiskNestingLevel
 436	0x00018e1a	FsRtlRegisterFileSystemFilterCallbacks
 437	0x0016de31	FsRtlRegisterFltMgrCalls
 438	0x0016de7c	FsRtlRegisterMupCalls
 439	0x002b2fb4	FsRtlRegisterUncProvider
 440	0x001c2fd5	FsRtlRegisterUncProviderEx
 441	0x00233097	FsRtlReleaseFile
 442	0x0003696d	FsRtlRemoveBaseMcbEntry
 443	0x002b3c97	FsRtlRemoveDotsFromPath
 444	0x0026ec0f	FsRtlRemoveExtraCreateParameter
 445	0x000d564a	FsRtlRemoveLargeMcbEntry
 446	0x000d5413	FsRtlRemoveMcbEntry
 447	0x000d78f8	FsRtlRemovePerFileContext
 448	0x000aacf0	FsRtlRemovePerFileObjectContext
 449	0x000d7a10	FsRtlRemovePerStreamContext
 450	0x0003751a	FsRtlResetBaseMcb
 451	0x000d5587	FsRtlResetLargeMcb
 452	0x00209a3d	FsRtlSetEcpListIntoIrp
 453	0x000d5b77	FsRtlSplitBaseMcb
 454	0x000d5cb8	FsRtlSplitLargeMcb
 455	0x002b2f96	FsRtlSyncVolumes
 456	0x00280317	FsRtlTeardownPerFileContexts
 457	0x002800a7	FsRtlTeardownPerStreamContexts
 458	0x00035f03	FsRtlTruncateBaseMcb
 459	0x0002ee00	FsRtlTruncateLargeMcb
 460	0x000d53bc	FsRtlTruncateMcb
 461	0x000c6a0c	FsRtlUninitializeBaseMcb
 462	0x0002abc4	FsRtlUninitializeFileLock
 463	0x00024404	FsRtlUninitializeLargeMcb
 464	0x002b2f7c	FsRtlUninitializeMcb
 465	0x000c6766	FsRtlUninitializeOplock
 466	0x00025e94	FsRtlValidateReparsePointBuffer
 467	0x0012b3f8	HalDispatchTable
 468	0x0012b458	HalPrivateDispatchTable
 469	0x0000459c	HeadlessDispatch
 470	0x000d7ec8	HvlQueryConnection
 471	0x000d88ae	InbvAcquireDisplayOwnership
 472	0x00010d3b	InbvCheckDisplayOwnership
